hour,latitude,longitude,weight
0-4,40.62675476,-73.93867493,16.16743504
0-4,40.62675476,-73.93592834,16.16743504
0-4,40.61302185,-73.93730164,16.16703618
0-4,40.61714172,-73.93730164,16.16703618
0-4,40.61576843,-73.93730164,16.16703618
0-4,40.63499451,-74.01008606,16.1667531
0-4,40.63362122,-74.01832581,16.1667531
0-4,40.77919006,-73.76838684,16.16659654
0-4,40.77644348,-73.76701355,16.16659654
0-4,40.77507019,-73.75053406,16.16659654
0-4,40.78193665,-73.77113342,16.16659654
0-4,40.77507019,-73.75190735,16.16659654
0-4,40.77781677,-73.76838684,16.16659654
0-4,40.78468323,-73.74641418,16.16659654
0-4,40.77644348,-73.76838684,16.16659654
0-4,40.77781677,-73.75328064,16.16659654
0-4,40.77919006,-73.75053406,16.16659654
0-4,40.77507019,-73.76564026,16.16659654
0-4,40.86708069,-73.89610291,16.16615974
0-4,40.86433411,-73.86039734,16.16596819
0-4,40.86296082,-73.86039734,16.16596819
0-4,40.87257385,-73.84803772,16.16583452
0-4,40.87257385,-73.84666443,16.16583452
0-4,40.87257385,-73.85353088,16.16583452
0-4,40.87257385,-73.84941101,16.16583452
0-4,40.87257385,-73.82606506,16.16583452
0-4,40.87257385,-73.82469177,16.16583452
0-4,40.87257385,-73.83430481,16.16583452
0-4,40.87257385,-73.83018494,16.16583452
0-4,40.87257385,-73.84391785,16.16583452
0-4,40.87257385,-73.82743835,16.16583452
0-4,40.66795349,-73.91807556,16.16580058
0-4,40.61714172,-73.97026062,16.16579665
0-4,40.61714172,-73.96888733,16.16579665
0-4,40.86433411,-73.84254456,16.16570192
0-4,40.8657074,-73.85902405,16.16556933
0-4,40.67481995,-73.86039734,16.16525491
0-4,40.82313538,-73.86863709,16.16525491
0-4,40.67481995,-73.86177063,16.16525491
0-4,40.67481995,-73.85902405,16.16525491
0-4,40.82313538,-73.87001038,16.16525491
0-4,40.82313538,-73.89472961,16.16498209
0-4,40.69129944,-73.83842468,16.16485605
0-4,40.67756653,-74.00596619,16.16471366
0-4,40.82313538,-73.89610291,16.16458106
0-4,40.70640564,-73.87275696,16.16458106
0-4,40.70915222,-73.87687683,16.16458106
0-4,40.70228577,-73.87550354,16.16458106
0-4,40.70228577,-73.87275696,16.16458106
0-4,40.70365906,-73.87687683,16.16458106
0-4,40.70777893,-73.87413025,16.16458106
0-4,40.70228577,-73.87413025,16.16458106
0-4,40.70228577,-73.87687683,16.16458106
0-4,40.70365906,-73.87550354,16.16458106
0-4,40.70777893,-73.87687683,16.16458106
0-4,40.81352234,-73.88374329,16.16458106
0-4,40.70915222,-73.87413025,16.16458106
0-4,40.70777893,-73.87550354,16.16458106
0-4,40.70777893,-73.87275696,16.16458106
0-4,40.70503235,-73.87413025,16.16458106
0-4,40.70915222,-73.87550354,16.16458106
0-4,40.70503235,-73.87550354,16.16458106
0-4,40.70503235,-73.87275696,16.16458106
0-4,40.70503235,-73.87687683,16.16458106
0-4,40.70365906,-73.87275696,16.16458106
0-4,40.70640564,-73.87550354,16.16458106
0-4,40.70640564,-73.87413025,16.16458106
0-4,40.70640564,-73.87687683,16.16458106
0-4,40.66520691,-73.89060974,16.1643148
0-4,40.82038879,-73.89198303,16.1641822
0-4,40.82176209,-73.89198303,16.1641822
0-4,40.69816589,-74.01283264,16.16417677
0-4,40.6967926,-74.01283264,16.16417677
0-4,40.69541931,-74.01283264,16.16417677
0-4,40.69953918,-74.01283264,16.16417677
0-4,40.69404602,-74.01283264,16.16417677
0-4,40.77644348,-73.8809967,16.16404418
0-4,40.82313538,-73.8974762,16.16404418
0-4,40.59928894,-74.09248352,16.16404418
0-4,40.77644348,-73.88237,16.16404418
0-4,40.77644348,-73.87825012,16.16404418
0-4,40.77644348,-73.87962341,16.16404418
0-4,40.77644348,-73.88374329,16.16404418
0-4,40.65696716,-73.93043518,16.16404418
0-4,40.65422058,-73.93043518,16.16404418
0-4,40.65559387,-73.93043518,16.16404418
0-4,40.64735413,-73.79722595,16.1639105
0-4,40.64872742,-73.79585266,16.1639105
0-4,40.64735413,-73.79585266,16.1639105
0-4,40.64872742,-73.79722595,16.1639105
0-4,40.64735413,-73.79859924,16.1639105
0-4,40.66383362,-73.90708923,16.16377574
0-4,40.66795349,-73.90708923,16.16377574
0-4,40.81764221,-73.8974762,16.16377574
0-4,40.6061554,-74.03068542,16.16377574
0-4,40.76271057,-73.87962341,16.16377574
0-4,40.7283783,-73.89884949,16.16364315
0-4,40.83686829,-73.86726379,16.16364315
0-4,40.61302185,-74.00871277,16.16364315
0-4,40.66520691,-73.88511658,16.16364315
0-4,40.70503235,-73.8356781,16.16364315
0-4,40.70228577,-73.8356781,16.16364315
0-4,40.70365906,-73.8356781,16.16364315
0-4,40.66383362,-73.92356873,16.16364207
0-4,40.55671692,-73.7285614,16.16350948
0-4,40.58830261,-73.73817444,16.16350948
0-4,40.6665802,-73.88648987,16.16350948
0-4,40.56221008,-73.73130798,16.16350948
0-4,40.55534363,-73.73542786,16.16350948
0-4,40.5594635,-73.72718811,16.16350948
0-4,40.56632996,-73.73542786,16.16350948
0-4,40.52650452,-73.74504089,16.16350948
0-4,40.58692932,-73.73542786,16.16350948
0-4,40.59104919,-73.72444153,16.16350948
0-4,40.66795349,-73.90846252,16.16350948
0-4,40.57182312,-73.73680115,16.16350948
0-4,40.55671692,-73.73817444,16.16350948
0-4,40.5896759,-73.72444153,16.16350948
0-4,40.56632996,-73.73405457,16.16350948
0-4,40.55397034,-73.7285614,16.16350948
0-4,40.58555603,-73.72718811,16.16350948
0-4,40.60203552,-73.62968445,16.16350948
0-4,40.66383362,-73.90846252,16.16350948
0-4,40.59516907,-73.74641418,16.16350948
0-4,40.56770325,-73.73680115,16.16350948
0-4,40.6665802,-73.88786316,16.16350948
0-4,40.5896759,-73.72032166,16.16350948
0-4,40.55809021,-73.73268127,16.16350948
0-4,40.56632996,-73.74504089,16.16350948
0-4,40.5896759,-73.73405457,16.16350948
0-4,40.5594635,-73.72581482,16.16350948
0-4,40.78605652,-74.02381897,16.16337688
0-4,40.70777893,-73.89884949,16.16337688
0-4,40.78605652,-74.01695251,16.16337688
0-4,40.78605652,-74.0196991,16.16337688
0-4,40.70915222,-73.89884949,16.16337688
0-4,40.85746765,-73.97575378,16.16337688
0-4,40.85334778,-73.97575378,16.16337688
0-4,40.72013855,-73.80821228,16.16337688
0-4,40.85884094,-73.97575378,16.16337688
0-4,40.83137512,-73.85627747,16.1633758
0-4,40.8341217,-73.82606506,16.1633758
0-4,40.727005,-73.90296936,16.16324429
0-4,40.89317322,-73.97712708,16.16324429
0-4,40.89179993,-73.97575378,16.16324429
0-4,40.87120056,-73.97712708,16.16324429
0-4,40.89454651,-73.97712708,16.16324429
0-4,40.8959198,-73.97712708,16.16324429
0-4,40.87394714,-73.97712708,16.16324429
0-4,40.87257385,-73.97712708,16.16324429
0-4,40.84510803,-73.81507874,16.16324321
0-4,40.59654236,-73.96614075,16.16324321
0-4,40.75721741,-73.89198303,16.16324321
0-4,40.59654236,-73.96339417,16.16324321
0-4,40.835495,-73.85627747,16.16324321
0-4,40.75721741,-73.89060974,16.16324321
0-4,40.72563171,-73.90296936,16.16311062
0-4,40.84373474,-73.61595154,16.16311062
0-4,40.75309753,-73.88511658,16.16311062
0-4,40.8341217,-73.84941101,16.16311062
0-4,40.63499451,-73.93455505,16.1630223
0-4,40.60340881,-73.9730072,16.16297803
0-4,40.60340881,-73.97163391,16.16297803
0-4,40.77507019,-73.93043518,16.16297803
0-4,40.60340881,-73.96888733,16.16297803
0-4,40.60340881,-73.97026062,16.16297803
0-4,40.77781677,-74.01832581,16.16297803
0-4,40.77781677,-74.01695251,16.16297803
0-4,40.59928894,-73.95515442,16.16284543
0-4,40.59928894,-73.95378113,16.16284543
0-4,40.59791565,-73.95378113,16.16284543
0-4,40.59791565,-73.95515442,16.16284543
0-4,40.80940247,-73.8658905,16.16281872
0-4,40.80940247,-73.86314392,16.16281872
0-4,40.80802917,-73.86451721,16.16281872
0-4,40.86158752,-73.89610291,16.1618367
0-4,40.86158752,-73.89335632,16.1618367
0-4,40.61164856,-73.96614075,16.16137702
0-4,40.8657074,-73.87138367,16.1609192
0-4,40.76957703,-74.02107239,16.16066206
0-4,40.78193665,-74.02107239,16.16066206
0-4,40.77507019,-74.02107239,16.16066206
0-4,40.7736969,-74.02107239,16.16066206
0-4,40.78468323,-74.02107239,16.16066206
0-4,40.77232361,-74.02107239,16.16066206
0-4,40.77919006,-74.02107239,16.16066206
0-4,40.85472107,-74.07600403,16.16043325
0-4,40.85472107,-74.07325745,16.16043325
0-4,40.85609436,-74.07051086,16.16043325
0-4,40.85746765,-74.07188416,16.16043325
0-4,40.85609436,-74.06364441,16.16043325
0-4,40.85609436,-74.0650177,16.16043325
0-4,40.85884094,-74.09111023,16.16043325
0-4,40.85746765,-74.0650177,16.16043325
0-4,40.85884094,-74.07325745,16.16043325
0-4,40.85884094,-74.08973694,16.16043325
0-4,40.86433411,-74.06364441,16.16033852
0-4,40.8657074,-74.08699036,16.16033852
0-4,40.8657074,-74.08836365,16.16033852
0-4,40.86433411,-74.07600403,16.16033852
0-4,40.62950134,-73.94142151,16.16020593
0-4,40.93162537,-74.0650177,16.15993094
0-4,40.91926575,-74.06639099,16.15993094
0-4,40.91651917,-74.06776428,16.15993094
0-4,40.76683044,-74.01832581,16.15989199
0-4,40.76683044,-74.01695251,16.15989199
0-4,40.76820374,-73.70109558,16.15966467
0-4,40.55671692,-73.97438049,16.15953208
0-4,40.56221008,-73.97438049,16.15953208
0-4,40.55259705,-73.97438049,16.15953208
0-4,40.56083679,-73.97438049,16.15953208
0-4,40.57319641,-73.97438049,16.15953208
0-4,40.54298401,-73.97438049,16.15953208
0-4,40.56770325,-73.97438049,16.15953208
0-4,40.5745697,-73.97438049,16.15953208
0-4,40.57868958,-73.97438049,16.15953208
0-4,40.56632996,-73.97438049,16.15953208
0-4,40.85609436,-73.90571594,16.15912778
0-4,40.72563171,-74.06227112,16.15899302
0-4,40.72563171,-74.06776428,16.15899302
0-4,40.72563171,-74.07463074,16.15899302
0-4,40.72563171,-74.07051086,16.15899302
0-4,40.77095032,-73.8356781,16.15899302
0-4,40.72563171,-74.05403137,16.15899302
0-4,40.727005,-74.07600403,16.15899302
0-4,40.72563171,-74.0650177,16.15899302
0-4,40.72563171,-74.05128479,16.15899302
0-4,40.72563171,-74.05265808,16.15899302
0-4,40.727005,-74.09248352,16.15899302
0-4,40.727005,-74.09797668,16.15899302
0-4,40.727005,-74.07737732,16.15899302
0-4,40.72563171,-74.07325745,16.15899302
0-4,40.72563171,-74.06364441,16.15899302
0-4,40.72563171,-74.06913757,16.15899302
0-4,40.77232361,-73.8356781,16.15899302
0-4,40.67619324,-74.0045929,16.15899302
0-4,40.61302185,-73.96888733,16.15899302
0-4,40.61302185,-73.97026062,16.15899302
0-4,40.72151184,-73.8974762,16.15891699
0-4,40.73387146,-74.08973694,16.15885935
0-4,40.73387146,-74.09111023,16.15885935
0-4,40.73387146,-74.07737732,16.15885935
0-4,40.85609436,-73.86726379,16.15885935
0-4,40.73387146,-74.07600403,16.15885935
0-4,40.73387146,-74.08561707,16.15885935
0-4,40.73387146,-74.09385681,16.15885935
0-4,40.73387146,-74.08836365,16.15885935
0-4,40.85609436,-73.8658905,16.15885935
0-4,40.73387146,-74.07875061,16.15885935
0-4,40.70777893,-73.99223328,16.15882041
0-4,40.70640564,-73.99223328,16.15882041
0-4,40.77919006,-73.9427948,16.1587844
0-4,40.78056335,-73.94142151,16.1587844
0-4,40.78056335,-73.9427948,16.1587844
0-4,40.77919006,-73.94142151,16.1587844
0-4,40.8039093,-74.05540466,16.15872676
0-4,40.79978943,-74.05540466,16.15872676
0-4,40.79841614,-74.05677795,16.15872676
0-4,40.79978943,-74.09660339,16.15872676
0-4,40.70777893,-73.99772644,16.15872676
0-4,40.70640564,-73.99909973,16.15872676
0-4,40.65559387,-73.93592834,16.15872676
0-4,40.8039093,-74.05815125,16.15872676
0-4,40.80253601,-74.09797668,16.15872676
0-4,40.70777893,-73.99909973,16.15872676
0-4,40.70640564,-73.99772644,16.15872676
0-4,40.86708069,-73.8658905,16.15868782
0-4,40.86708069,-73.88511658,16.15855522
0-4,40.83274841,-73.83018494,16.15855522
0-4,40.62950134,-74.02107239,16.15855522
0-4,40.83274841,-73.82881165,16.15855522
0-4,40.83137512,-73.82606506,16.15855522
0-4,40.83137512,-73.82743835,16.15855522
0-4,40.85884094,-73.62007141,16.15846049
0-4,40.8506012,-73.64204407,16.15846049
0-4,40.83137512,-73.8507843,16.15846049
0-4,40.83137512,-73.84941101,16.15846049
0-4,40.86021423,-73.63243103,16.15846049
0-4,40.70915222,-73.83018494,16.15846049
0-4,40.73524475,-73.90296936,16.15846049
0-4,40.75309753,-73.88648987,16.15842263
0-4,40.62950134,-73.92082214,16.15823958
0-4,40.64460754,-73.9125824,16.15823958
0-4,40.64460754,-73.91395569,16.15823958
0-4,40.64598084,-73.9125824,16.15823958
0-4,40.64735413,-73.91532898,16.15823958
0-4,40.64598084,-73.91395569,16.15823958
0-4,40.64735413,-73.91395569,16.15823958
0-4,40.62950134,-73.91944885,16.15823958
0-4,40.6363678,-73.91532898,16.15823958
0-4,40.64460754,-73.91120911,16.15823958
0-4,40.63774109,-73.91532898,16.15823958
0-4,40.64598084,-73.91120911,16.15823958
0-4,40.61302185,-73.92082214,16.15812566
0-4,40.61714172,-73.92082214,16.15812566
0-4,40.61576843,-73.91944885,16.15812566
0-4,40.61439514,-73.92082214,16.15812566
0-4,40.61576843,-73.92082214,16.15812566
0-4,40.61302185,-73.91944885,16.15812566
0-4,40.62400818,-73.91395569,16.15744372
0-4,40.58830261,-73.91395569,16.15744372
0-4,40.58555603,-73.91395569,16.15744372
0-4,40.6212616,-73.91395569,16.15744372
0-4,40.67893982,-74.00733948,16.15610181
0-4,40.65284729,-73.78211975,16.15553436
0-4,40.65284729,-73.77937317,16.15553436
0-4,40.65284729,-73.78349304,16.15553436
0-4,40.65559387,-73.78211975,16.15553436
0-4,40.65284729,-73.77799988,16.15553436
0-4,40.65284729,-73.78074646,16.15553436
0-4,40.68031311,-74.00733948,16.15485595
0-4,40.99205017,-74.04441834,16.15479159
0-4,40.99479675,-74.04441834,16.15479159
0-4,40.90553284,-74.04853821,16.1547348
0-4,40.94398499,-74.04579163,16.1547348
0-4,40.86158752,-73.89198303,16.15433377
0-4,40.73387146,-73.8974762,16.15433269
0-4,40.8657074,-73.88511658,16.15406751
0-4,40.61988831,-74.01557922,16.15399983
0-4,40.61988831,-73.98536682,16.15393491
0-4,40.85609436,-73.85902405,16.15354518
0-4,40.85472107,-73.85902405,16.15354518
0-4,40.62675476,-73.93455505,16.1511505
0-4,40.62950134,-73.93455505,16.15086958
0-4,40.61164856,-73.95378113,16.15020877
0-4,40.63224792,-74.01832581,16.15020229
0-4,40.78193665,-73.81782532,16.14991097
0-4,40.77919006,-73.82743835,16.14991097
0-4,40.77644348,-73.81919861,16.14991097
0-4,40.77644348,-73.77388,16.14991097
0-4,40.77507019,-73.82606506,16.14991097
0-4,40.78056335,-73.82331848,16.14991097
0-4,40.78468323,-73.85490417,16.14991097
0-4,40.77644348,-73.78486633,16.14991097
0-4,40.78193665,-73.86039734,16.14991097
0-4,40.77919006,-73.81233215,16.14991097
0-4,40.78330994,-73.84666443,16.14991097
0-4,40.78056335,-73.84117126,16.14991097
0-4,40.77919006,-73.82331848,16.14991097
0-4,40.77644348,-73.77250671,16.14991097
0-4,40.77781677,-73.83842468,16.14991097
0-4,40.77919006,-73.78349304,16.14991097
0-4,40.77507019,-73.83018494,16.14991097
0-4,40.77644348,-73.82194519,16.14991097
0-4,40.78468323,-73.8054657,16.14991097
0-4,40.78193665,-73.83842468,16.14991097
0-4,40.77919006,-73.81782532,16.14991097
0-4,40.77507019,-73.78074646,16.14991097
0-4,40.78193665,-73.78211975,16.14991097
0-4,40.77919006,-73.79585266,16.14991097
0-4,40.77781677,-73.82743835,16.14991097
0-4,40.77919006,-73.80409241,16.14991097
0-4,40.78193665,-73.80134583,16.14991097
0-4,40.78056335,-73.81370544,16.14991097
0-4,40.77919006,-73.8205719,16.14991097
0-4,40.78330994,-73.84529114,16.14991097
0-4,40.78468323,-73.84254456,16.14991097
0-4,40.78330994,-73.85215759,16.14991097
0-4,40.77507019,-73.85627747,16.14991097
0-4,40.78330994,-73.82469177,16.14991097
0-4,40.78056335,-73.84254456,16.14991097
0-4,40.78468323,-73.7752533,16.14991097
0-4,40.77644348,-73.81782532,16.14991097
0-4,40.78468323,-73.77799988,16.14991097
0-4,40.78330994,-73.85902405,16.14991097
0-4,40.77507019,-73.79722595,16.14991097
0-4,40.77507019,-73.85902405,16.14991097
0-4,40.77781677,-73.79310608,16.14991097
0-4,40.78468323,-73.83842468,16.14991097
0-4,40.77919006,-73.85902405,16.14991097
0-4,40.77781677,-73.77799988,16.14991097
0-4,40.78056335,-73.85627747,16.14991097
0-4,40.77781677,-73.80134583,16.14991097
0-4,40.78468323,-73.80683899,16.14991097
0-4,40.78468323,-73.81370544,16.14991097
0-4,40.78468323,-73.81919861,16.14991097
0-4,40.77781677,-73.82194519,16.14991097
0-4,40.78193665,-73.82743835,16.14991097
0-4,40.78193665,-73.8054657,16.14991097
0-4,40.78193665,-73.82469177,16.14991097
0-4,40.78193665,-73.81507874,16.14991097
0-4,40.78056335,-73.81645203,16.14991097
0-4,40.77507019,-73.85353088,16.14991097
0-4,40.78330994,-73.7752533,16.14991097
0-4,40.78193665,-73.82331848,16.14991097
0-4,40.77919006,-73.82469177,16.14991097
0-4,40.77644348,-73.82606506,16.14991097
0-4,40.78330994,-73.77388,16.14991097
0-4,40.78330994,-73.84117126,16.14991097
0-4,40.77507019,-73.79585266,16.14991097
0-4,40.78330994,-73.81507874,16.14991097
0-4,40.78330994,-73.77799988,16.14991097
0-4,40.78056335,-73.84666443,16.14991097
0-4,40.77919006,-73.8054657,16.14991097
0-4,40.78193665,-73.84666443,16.14991097
0-4,40.78193665,-73.84803772,16.14991097
0-4,40.78330994,-73.82606506,16.14991097
0-4,40.77507019,-73.77799988,16.14991097
0-4,40.78330994,-73.85490417,16.14991097
0-4,40.78468323,-73.81645203,16.14991097
0-4,40.77507019,-73.82881165,16.14991097
0-4,40.78193665,-73.82194519,16.14991097
0-4,40.77644348,-73.78211975,16.14991097
0-4,40.77781677,-73.84666443,16.14991097
0-4,40.77781677,-73.82606506,16.14991097
0-4,40.77781677,-73.82331848,16.14991097
0-4,40.78468323,-73.84117126,16.14991097
0-4,40.77644348,-73.83979797,16.14991097
0-4,40.78468323,-73.85627747,16.14991097
0-4,40.78330994,-73.83293152,16.14991097
0-4,40.78056335,-73.83842468,16.14991097
0-4,40.78330994,-73.83155823,16.14991097
0-4,40.77507019,-73.7752533,16.14991097
0-4,40.78193665,-73.85215759,16.14991097
0-4,40.77507019,-73.86039734,16.14991097
0-4,40.78193665,-73.83705139,16.14991097
0-4,40.78193665,-73.83979797,16.14991097
0-4,40.78330994,-73.84391785,16.14991097
0-4,40.77644348,-73.84666443,16.14991097
0-4,40.78468323,-73.84391785,16.14991097
0-4,40.77644348,-73.83842468,16.14991097
0-4,40.77919006,-73.83842468,16.14991097
0-4,40.78330994,-73.79722595,16.14991097
0-4,40.77919006,-73.7752533,16.14991097
0-4,40.78330994,-73.82743835,16.14991097
0-4,40.77507019,-73.85765076,16.14991097
0-4,40.77781677,-73.85490417,16.14991097
0-4,40.77781677,-73.83979797,16.14991097
0-4,40.77644348,-73.77662659,16.14991097
0-4,40.78056335,-73.82606506,16.14991097
0-4,40.78056335,-73.80271912,16.14991097
0-4,40.78193665,-73.80409241,16.14991097
0-4,40.77644348,-73.79722595,16.14991097
0-4,40.78056335,-73.80958557,16.14991097
0-4,40.78193665,-73.77662659,16.14991097
0-4,40.77781677,-73.81919861,16.14991097
0-4,40.78056335,-73.77799988,16.14991097
0-4,40.77781677,-73.78211975,16.14991097
0-4,40.78056335,-73.82469177,16.14991097
0-4,40.78193665,-73.84117126,16.14991097
0-4,40.78468323,-73.85353088,16.14991097
0-4,40.77644348,-73.81507874,16.14991097
0-4,40.77644348,-73.79310608,16.14991097
0-4,40.78193665,-73.83293152,16.14991097
0-4,40.78468323,-73.78211975,16.14991097
0-4,40.78193665,-73.81919861,16.14991097
0-4,40.77919006,-73.84254456,16.14991097
0-4,40.78330994,-73.77662659,16.14991097
0-4,40.77919006,-73.83979797,16.14991097
0-4,40.77644348,-73.82881165,16.14991097
0-4,40.77781677,-73.85902405,16.14991097
0-4,40.77507019,-73.77250671,16.14991097
0-4,40.78330994,-73.85353088,16.14991097
0-4,40.77644348,-73.78349304,16.14991097
0-4,40.77507019,-73.84666443,16.14991097
0-4,40.78330994,-73.77250671,16.14991097
0-4,40.77919006,-73.77662659,16.14991097
0-4,40.77919006,-73.81370544,16.14991097
0-4,40.78193665,-73.83155823,16.14991097
0-4,40.77919006,-73.84117126,16.14991097
0-4,40.78193665,-73.83018494,16.14991097
0-4,40.78468323,-73.84666443,16.14991097
0-4,40.77644348,-73.82743835,16.14991097
0-4,40.78193665,-73.82881165,16.14991097
0-4,40.78468323,-73.77388,16.14991097
0-4,40.77507019,-73.84803772,16.14991097
0-4,40.77644348,-73.85765076,16.14991097
0-4,40.77781677,-73.77937317,16.14991097
0-4,40.77644348,-73.82331848,16.14991097
0-4,40.78193665,-73.82606506,16.14991097
0-4,40.77507019,-73.82469177,16.14991097
0-4,40.77781677,-73.82469177,16.14991097
0-4,40.78330994,-73.82194519,16.14991097
0-4,40.77919006,-73.80134583,16.14991097
0-4,40.78468323,-73.81782532,16.14991097
0-4,40.77507019,-73.83705139,16.14991097
0-4,40.77919006,-73.85627747,16.14991097
0-4,40.77507019,-73.84529114,16.14991097
0-4,40.78193665,-73.79585266,16.14991097
0-4,40.78330994,-73.77937317,16.14991097
0-4,40.78468323,-73.80409241,16.14991097
0-4,40.77919006,-73.81919861,16.14991097
0-4,40.78330994,-73.83705139,16.14991097
0-4,40.78193665,-73.8507843,16.14991097
0-4,40.78468323,-73.79447937,16.14991097
0-4,40.77919006,-73.85490417,16.14991097
0-4,40.78193665,-73.83430481,16.14991097
0-4,40.77919006,-73.82606506,16.14991097
0-4,40.78056335,-73.8205719,16.14991097
0-4,40.77781677,-73.80958557,16.14991097
0-4,40.78468323,-73.82469177,16.14991097
0-4,40.77919006,-73.84666443,16.14991097
0-4,40.78330994,-73.83430481,16.14991097
0-4,40.77919006,-73.79447937,16.14991097
0-4,40.77919006,-73.81507874,16.14991097
0-4,40.77781677,-73.81782532,16.14991097
0-4,40.78193665,-73.84529114,16.14991097
0-4,40.77507019,-73.81919861,16.14991097
0-4,40.77919006,-73.78211975,16.14991097
0-4,40.77781677,-73.86039734,16.14991097
0-4,40.78193665,-73.8205719,16.14991097
0-4,40.78468323,-73.84529114,16.14991097
0-4,40.77644348,-73.82469177,16.14991097
0-4,40.86158752,-73.86039734,16.14968364
0-4,40.72151184,-73.81370544,16.14938344
0-4,40.72151184,-73.81233215,16.14938344
0-4,40.72288513,-73.81233215,16.14938344
0-4,40.61164856,-73.92082214,16.14928479
0-4,40.61164856,-73.91944885,16.14928479
0-4,40.5745697,-74.09111023,16.14829652
0-4,40.67619324,-74.00596619,16.14829652
0-4,40.58006287,-74.09934998,16.14829652
0-4,40.57731628,-74.09248352,16.14829652
0-4,40.57868958,-74.09797668,16.14829652
0-4,40.65696716,-73.97575378,16.14803025
0-4,40.65696716,-73.97438049,16.14803025
0-4,40.65696716,-73.97850037,16.14803025
0-4,40.65696716,-73.97712708,16.14803025
0-4,40.82313538,-73.89198303,16.14789766
0-4,40.6047821,-74.07188416,16.14789223
0-4,40.6047821,-74.07325745,16.14789223
0-4,40.6047821,-74.07600403,16.14789223
0-4,40.60890198,-73.95927429,16.14775963
0-4,40.61027527,-73.95927429,16.14775963
0-4,40.59242249,-74.07600403,16.14775963
0-4,40.59516907,-74.08836365,16.14775963
0-4,40.59379578,-74.09660339,16.14775963
0-4,40.59104919,-74.08836365,16.14775963
0-4,40.5896759,-74.0952301,16.14775963
0-4,40.59242249,-74.09385681,16.14775963
0-4,40.59242249,-74.09111023,16.14775963
0-4,40.66795349,-73.88374329,16.14749337
0-4,40.6665802,-73.90708923,16.14735861
0-4,40.835495,-73.83705139,16.14735753
0-4,40.835495,-73.82743835,16.14735753
0-4,40.835495,-73.8356781,16.14735753
0-4,40.835495,-73.83293152,16.14735753
0-4,40.835495,-73.83155823,16.14735753
0-4,40.835495,-73.83018494,16.14735753
0-4,40.835495,-73.82881165,16.14735753
0-4,40.835495,-73.83979797,16.14735753
0-4,40.835495,-73.83842468,16.14735753
0-4,40.85746765,-73.88511658,16.14722493
0-4,40.835495,-73.86039734,16.14722493
0-4,40.84648132,-73.85627747,16.14722493
0-4,40.84785461,-73.85627747,16.14722493
0-4,40.70503235,-73.83430481,16.14709234
0-4,40.70365906,-73.83430481,16.14709234
0-4,40.83686829,-73.8658905,16.14709234
0-4,40.83686829,-73.86451721,16.14709234
0-4,40.6665802,-73.90846252,16.14709234
0-4,40.7283783,-73.90022278,16.14709234
0-4,40.73661804,-73.90296936,16.14709234
0-4,40.76957703,-73.9427948,16.14709126
0-4,40.79566956,-73.93043518,16.14709126
0-4,40.77232361,-73.9427948,16.14709126
0-4,40.77095032,-73.9427948,16.14709126
0-4,40.79566956,-73.92906189,16.14709126
0-4,40.83137512,-73.89060974,16.14709126
0-4,40.89454651,-73.97575378,16.14695975
0-4,40.91926575,-73.97026062,16.14695975
0-4,40.91651917,-73.97026062,16.14695975
0-4,40.90415955,-73.9730072,16.14695975
0-4,40.91651917,-73.96888733,16.14695975
0-4,40.91514587,-73.97026062,16.14695975
0-4,40.90141296,-73.96888733,16.14695975
0-4,40.89317322,-73.97575378,16.14695975
0-4,40.91239929,-73.96888733,16.14695975
0-4,40.91239929,-73.97026062,16.14695975
0-4,40.90415955,-73.96888733,16.14695975
0-4,40.91377258,-73.97026062,16.14695975
0-4,40.90827942,-73.97026062,16.14695975
0-4,40.90278625,-73.96888733,16.14695975
0-4,40.58830261,-73.63792419,16.14695867
0-4,40.84373474,-73.78761292,16.14695867
0-4,40.84510803,-73.78623962,16.14695867
0-4,40.58418274,-73.64067078,16.14695867
0-4,40.84236145,-73.78486633,16.14695867
0-4,40.84373474,-73.78486633,16.14695867
0-4,40.58555603,-73.6365509,16.14695867
0-4,40.5896759,-73.64479065,16.14695867
0-4,40.53199768,-73.61869812,16.14695867
0-4,40.53749084,-73.6214447,16.14695867
0-4,40.84648132,-73.78349304,16.14695867
0-4,40.84510803,-73.7903595,16.14695867
0-4,40.84510803,-73.78898621,16.14695867
0-4,40.84922791,-73.78761292,16.14695867
0-4,40.84648132,-73.78623962,16.14695867
0-4,40.84236145,-73.78623962,16.14695867
0-4,40.58830261,-73.6214447,16.14695867
0-4,40.83137512,-73.85765076,16.14695867
0-4,40.58692932,-73.6365509,16.14695867
0-4,40.58692932,-73.64341736,16.14695867
0-4,40.83137512,-73.8974762,16.14695867
0-4,40.58555603,-73.63792419,16.14695867
0-4,40.58830261,-73.61045837,16.14695867
0-4,40.84373474,-73.78349304,16.14695867
0-4,40.84785461,-73.78623962,16.14695867
0-4,40.84648132,-73.78486633,16.14695867
0-4,40.84922791,-73.78898621,16.14695867
0-4,40.84785461,-73.78761292,16.14695867
0-4,40.73112488,-73.90296936,16.14682608
0-4,40.67756653,-73.8658905,16.14669348
0-4,40.69816589,-73.83018494,16.14669348
0-4,40.67756653,-73.86451721,16.14669348
0-4,40.67756653,-73.84803772,16.14669348
0-4,40.67756653,-73.86863709,16.14669348
0-4,40.67756653,-73.86314392,16.14669348
